frame.time_epoch,frame.len,wlan.fc.type,wlan.fc.subtype,wlan.ta,wlan.ra,wlan.sa,wlan.da,wlan.bssid,wlan.qos.tid,radiotap.dbm_antsignal,ip.src,ip.dst,tcp.srcport,tcp.dstport
1772712013.274972388,88,1,9,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-87,-87,-92,,,,
1772712014.051604875,70,1,13,,8e:52:a6:ca:4d:2a,,,,,-89,-89,-93,,,,
1772712014.051693863,70,1,12,,8e:52:a6:ca:4d:2a,,,,,-88,-88,-91,,,,
1772712014.052049212,88,1,9,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-89,-89,-91,,,,
1772712015.174587965,70,1,13,,8e:52:a6:ca:4d:2a,,,,,-88,-88,-91,,,,
1772712015.174752916,70,1,12,,8e:52:a6:ca:4d:2a,,,,,-87,-87,-90,,,,
1772712015.175003675,88,1,9,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-90,-90,-91,,,,
1772712015.196016774,70,1,13,,8e:52:a6:ca:4d:2a,,,,,-88,-88,-91,,,,
1772712015.236610761,70,1,13,,8e:52:a6:ca:4d:2a,,,,,-88,-88,-90,,,,
1772712015.370784570,70,1,13,,8e:52:a6:ca:4d:2a,,,,,-89,-89,-91,,,,
1772712015.371653955,70,1,12,,8e:52:a6:ca:4d:2a,,,,,-88,-88,-90,,,,
1772712015.371823843,88,1,9,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-88,-88,-90,,,,
1772712015.382515129,70,1,13,,8e:52:a6:ca:4d:2a,,,,,-88,-88,-92,,,,
1772712015.404132782,70,1,13,,8e:52:a6:ca:4d:2a,,,,,-88,-88,-90,,,,
1772712015.430998591,70,1,13,,8e:52:a6:ca:4d:2a,,,,,-89,-89,-94,,,,
1772712015.534417989,70,1,13,,8e:52:a6:ca:4d:2a,,,,,-90,-90,-91,,,,
1772712015.767673473,70,1,13,,8e:52:a6:ca:4d:2a,,,,,-88,-88,-92,,,,
1772712017.528872734,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-69,-69,-69,,,,
1772712018.044019425,566,2,0,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,86:38:a7:69:e3:d4,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-69,-70,-69,,,,
1772712018.151024049,579,2,0,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,86:38:a7:69:e3:d4,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-70,-70,-70,,,,
1772712018.552960511,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-70,-70,-70,,,,
1772712019.666847588,70,1,13,,8e:52:a6:ca:4d:2a,,,,,-86,-86,-88,,,,
1772712020.184741399,70,1,13,,8e:52:a6:ca:4d:2a,,,,,-88,-88,-93,,,,
1772712020.185761244,70,1,12,,8e:52:a6:ca:4d:2a,,,,,-88,-88,-91,,,,
1772712020.186008904,88,1,9,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-88,-88,-90,,,,
1772712020.498668292,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-69,-69,-69,,,,
1772712020.563535969,70,1,13,,8e:52:a6:ca:4d:2a,,,,,-87,-87,-92,,,,
1772712020.576026879,88,1,9,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-87,-87,-91,,,,
1772712020.785942869,70,1,13,,8e:52:a6:ca:4d:2a,,,,,-88,-88,-89,,,,
1772712021.785092232,70,1,13,,8e:52:a6:ca:4d:2a,,,,,-89,-89,-90,,,,
1772712021.924437643,70,1,12,,8e:52:a6:ca:4d:2a,,,,,-88,-88,-92,,,,
1772712021.924869924,88,1,9,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-88,-88,-89,,,,
1772712022.799825943,70,1,12,,8e:52:a6:ca:4d:2a,,,,,-87,-87,-89,,,,
1772712022.829554748,70,1,13,,8e:52:a6:ca:4d:2a,,,,,-88,-88,-90,,,,
