frame.time_epoch,frame.len,wlan.fc.type,wlan.fc.subtype,wlan.ta,wlan.ra,wlan.sa,wlan.da,wlan.bssid,wlan.qos.tid,radiotap.dbm_antsignal,ip.src,ip.dst,tcp.srcport,tcp.dstport
1772704925.517405287,325,0,8,50:d4:f7:fd:dd:22,ff:ff:ff:ff:ff:ff,50:d4:f7:fd:dd:22,ff:ff:ff:ff:ff:ff,50:d4:f7:fd:dd:22,,-82,-86,-82,,,,
1772704933.907500720,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-70,-74,-70,,,,
1772704941.997193699,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-73,-71,,,,
1772704951.417310260,184,2,0,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,86:38:a7:69:e3:d4,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-71,-74,-71,,,,
1772704952.135847232,296,2,0,68:02:b8:42:67:82,33:33:00:00:00:01,68:02:b8:42:72:51,33:33:00:00:00:01,68:02:b8:42:67:82,,-72,-74,-72,,,,
1772704953.056534772,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-70,-73,-70,,,,
1772704960.122830188,226,2,0,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,86:38:a7:69:e3:d4,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-71,-73,-71,,,,
1772704961.042623243,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-73,-71,,,,
1772704962.989208962,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-70,-73,-70,,,,
1772704965.036353759,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-70,-73,-70,,,,
1772704965.958791643,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-70,-73,-70,,,,
1772704973.024954087,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-73,-71,,,,
1772704974.116021026,148,0,4,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-50,-50,-62,,,,
1772704974.116934885,148,0,4,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-50,-50,-62,,,,
1772704974.120416962,70,1,13,,ec:08:6b:2a:8a:34,,,,,-50,-50,-62,,,,
1772704974.121436548,148,0,4,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-51,-51,-62,,,,
1772704974.141387549,148,0,4,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-51,-51,-63,,,,
1772704974.145014771,70,1,13,,68:02:b8:42:67:82,,,,,-51,-51,-62,,,,
1772704974.145992635,148,0,4,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-50,-50,-61,,,,
1772704974.168559030,148,0,4,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-51,-51,-63,,,,
1772704974.172591247,70,1,13,,ec:08:6b:2a:8a:34,,,,,-50,-50,-63,,,,
1772704974.690395784,148,0,4,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-57,-57,-62,,,,
1772704974.691378359,148,0,4,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-57,-57,-62,,,,
1772704974.698292465,148,0,4,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-57,-57,-62,,,,
1772704974.705750779,148,0,4,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-57,-57,-60,,,,
1772704974.706763759,148,0,4,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-57,-57,-61,,,,
1772704974.720599908,148,0,4,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-57,-57,-60,,,,
1772704974.767033683,148,0,4,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-53,-53,-61,,,,
1772704974.767941994,148,0,4,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-53,-53,-61,,,,
1772704974.778605183,148,0,4,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-53,-53,-61,,,,
1772704974.782861010,148,0,4,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-53,-53,-61,,,,
1772704974.785937869,148,0,4,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-53,-53,-62,,,,
1772704974.789108352,148,0,4,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-53,-53,-61,,,,
1772704974.789994307,148,0,4,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-53,-53,-62,,,,
1772704974.800882440,148,0,4,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,28:39:26:90:71:8d,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-53,-53,-61,,,,
1772704974.804331543,70,1,13,,ec:08:6b:2a:8a:34,,,,,-53,-53,-61,,,,
1772704974.827006249,70,1,13,,ec:08:6b:2a:8a:34,,,,,-53,-53,-60,,,,
1772704979.584002960,325,0,8,50:d4:f7:fd:dd:22,ff:ff:ff:ff:ff:ff,50:d4:f7:fd:dd:22,ff:ff:ff:ff:ff:ff,50:d4:f7:fd:dd:22,,-84,-84,-85,,,,
1772704982.036271276,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-70,-73,-70,,,,
1772704987.054171806,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-70,-74,-70,,,,
1772704988.396313349,321,0,8,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,,-89,-89,-89,,,,
1772704990.023627692,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-70,-72,-70,,,,
1772704992.991706423,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-70,-72,-70,,,,
1772704996.064368565,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-73,-71,,,,
1772705000.069695727,321,0,8,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,,-87,-89,-87,,,,
1772705007.359553643,74,,,,,,,,,-88,-89,-88,,,,
1772705012.040106305,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-70,-73,-70,,,,
1772705016.146543612,321,0,8,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,,-88,-88,-93,,,,
1772705016.248107205,70,1,13,,a4:cd:23:51:a9:71,,,,,-82,-82,-82,,,,
1772705020.026279231,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-70,-72,-70,,,,
1772705020.129990327,226,2,0,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,86:38:a7:69:e3:d4,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-70,-72,-70,,,,
1772705021.051509552,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-70,-73,-70,,,,
1772705027.091605265,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-70,-73,-70,,,,
1772705028.909357964,114,0,4,bc:10:2f:d0:95:b8,ff:ff:ff:ff:ff:ff,bc:10:2f:d0:95:b8,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-85,-85,-86,,,,
1772705030.272957602,325,0,8,50:d4:f7:fd:dd:22,ff:ff:ff:ff:ff:ff,50:d4:f7:fd:dd:22,ff:ff:ff:ff:ff:ff,50:d4:f7:fd:dd:22,,-83,-84,-83,,,,
1772705031.404291618,321,0,8,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,,-88,-88,-93,,,,
1772705031.709777930,214,0,4,ae:df:17:1c:24:c0,ff:ff:ff:ff:ff:ff,ae:df:17:1c:24:c0,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-48,-48,-60,,,,
1772705031.741283878,70,1,13,,68:02:b8:42:67:82,,,,,-51,-51,-52,,,,
1772705031.775468432,70,1,13,,ec:08:6b:2a:8a:34,,,,,-53,-53,-53,,,,
1772705031.801255260,70,1,13,,68:02:b8:42:67:82,,,,,-44,-44,-52,,,,
1772705031.809080760,70,1,13,,68:02:b8:42:67:82,,,,,-42,-42,-52,,,,
1772705042.041782110,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-73,-71,,,,
1772705049.564944988,176,0,4,7e:c0:aa:db:af:90,ff:ff:ff:ff:ff:ff,7e:c0:aa:db:af:90,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-53,-53,-56,,,,
1772705049.589866454,70,1,13,,68:02:b8:42:67:82,,,,,-54,-54,-57,,,,
1772705049.593716135,70,1,13,,68:02:b8:42:67:82,,,,,-53,-53,-57,,,,
1772705049.599667532,70,1,13,,68:02:b8:42:67:82,,,,,-54,-54,-58,,,,
1772705052.498154340,70,1,13,,a4:cd:23:51:a9:71,,,,,-83,-83,-83,,,,
1772705053.010637434,321,0,8,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,,-88,-88,-92,,,,
1772705059.047745086,325,0,8,50:d4:f7:fd:dd:22,ff:ff:ff:ff:ff:ff,50:d4:f7:fd:dd:22,ff:ff:ff:ff:ff:ff,50:d4:f7:fd:dd:22,,-83,-84,-83,,,,
1772705061.100511536,321,0,8,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,,-88,-88,-92,,,,
1772705061.612568815,321,0,8,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,,-86,-86,-89,,,,
1772705066.616944446,330,0,8,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-73,-75,-73,,,,
1772705068.161791715,325,0,8,50:d4:f7:fd:dd:22,ff:ff:ff:ff:ff:ff,50:d4:f7:fd:dd:22,ff:ff:ff:ff:ff:ff,50:d4:f7:fd:dd:22,,-83,-84,-83,,,,
1772705069.083115810,325,0,8,50:d4:f7:fd:dd:22,ff:ff:ff:ff:ff:ff,50:d4:f7:fd:dd:22,ff:ff:ff:ff:ff:ff,50:d4:f7:fd:dd:22,,-82,-84,-82,,,,
1772705071.123449736,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-70,-72,-70,,,,
1772705080.137118553,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-70,-72,-70,,,,
1772705083.107249693,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-72,-71,,,,
1772705085.358192102,152,2,8,68:02:b8:42:67:82,58:8c:81:5d:48:c0,68:02:b8:42:72:51,58:8c:81:5d:48:c0,68:02:b8:42:67:82,0,-71,-71,-71,,,,
1772705095.300183032,619,2,0,68:02:b8:42:67:82,01:00:5e:7f:ff:fa,68:02:b8:42:72:51,01:00:5e:7f:ff:fa,68:02:b8:42:67:82,,-70,-71,-70,,,,
1772705095.396506312,580,2,0,68:02:b8:42:67:82,01:00:5e:7f:ff:fa,68:02:b8:42:72:51,01:00:5e:7f:ff:fa,68:02:b8:42:67:82,,-72,-72,-73,,,,
1772705099.789976937,169,0,4,d6:21:18:31:5e:80,ff:ff:ff:ff:ff:ff,d6:21:18:31:5e:80,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-85,-89,-85,,,,
1772705099.790085077,169,0,4,d6:21:18:31:5e:80,ff:ff:ff:ff:ff:ff,d6:21:18:31:5e:80,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-87,-90,-87,,,,
1772705102.153623225,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-70,-73,-70,,,,
1772705111.162717402,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-70,-72,-70,,,,
1772705121.000987019,325,0,8,50:d4:f7:fd:dd:22,ff:ff:ff:ff:ff:ff,50:d4:f7:fd:dd:22,ff:ff:ff:ff:ff:ff,50:d4:f7:fd:dd:22,,-83,-85,-83,,,,
1772705121.105175522,566,2,0,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,86:38:a7:69:e3:d4,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-71,-73,-71,,,,
1772705123.152003684,325,0,8,50:d4:f7:fd:dd:22,ff:ff:ff:ff:ff:ff,50:d4:f7:fd:dd:22,ff:ff:ff:ff:ff:ff,50:d4:f7:fd:dd:22,,-82,-85,-82,,,,
1772705130.314035236,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-72,-74,-72,,,,
1772705139.272523064,224,0,4,ae:df:17:1c:24:c0,ff:ff:ff:ff:ff:ff,ae:df:17:1c:24:c0,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-52,-56,-52,,,,
1772705139.295615657,224,0,4,ae:df:17:1c:24:c0,ff:ff:ff:ff:ff:ff,ae:df:17:1c:24:c0,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-48,-48,-48,,,,
1772705139.316957138,224,0,4,ae:df:17:1c:24:c0,ff:ff:ff:ff:ff:ff,ae:df:17:1c:24:c0,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-50,-52,-50,,,,
1772705139.373753762,70,1,13,,68:02:b8:42:67:82,,,,,-42,-42,-55,,,,
1772705148.074204999,423,0,5,c0:c9:e3:ba:dc:4b,26:a0:86:a0:e2:20,c0:c9:e3:ba:dc:4b,26:a0:86:a0:e2:20,c0:c9:e3:ba:dc:4b,,-87,-87,-91,,,,
1772705151.208995092,566,2,0,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,86:38:a7:69:e3:d4,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-70,-71,-70,,,,
1772705151.292088710,579,2,0,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,86:38:a7:69:e3:d4,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-70,-70,-71,,,,
1772705151.312049113,325,0,8,50:d4:f7:fd:dd:22,ff:ff:ff:ff:ff:ff,50:d4:f7:fd:dd:22,ff:ff:ff:ff:ff:ff,50:d4:f7:fd:dd:22,,-83,-85,-83,,,,
1772705152.357490165,114,0,4,bc:10:2f:d0:95:b8,ff:ff:ff:ff:ff:ff,bc:10:2f:d0:95:b8,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-84,-84,-85,,,,
1772705155.911033923,214,0,4,ae:df:17:1c:24:c0,ff:ff:ff:ff:ff:ff,ae:df:17:1c:24:c0,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-21,-29,-21,,,,
1772705155.941839397,70,1,13,,68:02:b8:42:67:82,,,,,-23,-30,-23,,,,
1772705155.961033770,70,1,13,,68:02:b8:42:67:82,,,,,-24,-30,-24,,,,
1772705155.986834429,70,1,13,,68:02:b8:42:67:82,,,,,-28,-34,-28,,,,
1772705155.993796997,214,0,4,ae:df:17:1c:24:c0,ff:ff:ff:ff:ff:ff,ae:df:17:1c:24:c0,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-27,-34,-27,,,,
1772705155.997546863,70,1,13,,68:02:b8:42:67:82,,,,,-28,-37,-28,,,,
1772705156.003855101,70,1,13,,68:02:b8:42:67:82,,,,,-28,-36,-28,,,,
1772705156.008038462,70,1,13,,68:02:b8:42:67:82,,,,,-28,-36,-28,,,,
1772705166.267966935,80,1,8,50:d4:f7:fd:dd:22,a4:cd:23:51:a9:71,,,,,-84,-86,-84,,,,
1772705166.367026735,70,1,13,,a4:cd:23:51:a9:71,,,,,-83,-83,-84,,,,
1772705169.324803377,330,0,8,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-70,-72,-70,,,,
1772705169.632034454,330,0,8,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-68,-72,-68,,,,
1772705169.734912910,330,0,8,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-68,-73,-68,,,,
1772705183.255578881,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-69,-73,-69,,,,
1772705184.414457500,176,0,4,06:7c:80:cd:e9:b1,ff:ff:ff:ff:ff:ff,06:7c:80:cd:e9:b1,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-52,-52,-56,,,,
1772705184.418171649,70,1,13,,68:02:b8:42:67:82,,,,,-53,-53,-57,,,,
1772705184.425534990,70,1,13,,68:02:b8:42:67:82,,,,,-53,-53,-56,,,,
1772705184.435679660,176,0,4,06:7c:80:cd:e9:b1,ff:ff:ff:ff:ff:ff,06:7c:80:cd:e9:b1,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-52,-52,-55,,,,
1772705184.443020911,70,1,13,,68:02:b8:42:67:82,,,,,-52,-52,-55,,,,
1772705195.635206452,74,,,,,,,,,-83,-83,-87,,,,
1772705198.724032769,321,0,8,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,,-83,-83,-85,,,,
1772705209.263163244,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-69,-72,-69,,,,
1772705213.257014769,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-69,-72,-69,,,,
1772705215.513225391,639,2,0,68:02:b8:42:67:82,01:00:5e:7f:ff:fa,68:02:b8:42:72:51,01:00:5e:7f:ff:fa,68:02:b8:42:67:82,,-70,-72,-70,,,,
1772705219.410289276,70,1,13,,a4:cd:23:51:a9:71,,,,,-84,-84,-84,,,,
1772705223.292198682,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-69,-73,-69,,,,
1772705226.941133177,114,0,4,bc:10:2f:d0:95:b8,ff:ff:ff:ff:ff:ff,bc:10:2f:d0:95:b8,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-83,-83,-88,,,,
1772705232.926294537,325,0,8,50:d4:f7:fd:dd:22,ff:ff:ff:ff:ff:ff,50:d4:f7:fd:dd:22,ff:ff:ff:ff:ff:ff,50:d4:f7:fd:dd:22,,-82,-82,-82,,,,
1772705246.499987293,176,0,4,fa:e9:a1:d5:c6:ea,ff:ff:ff:ff:ff:ff,fa:e9:a1:d5:c6:ea,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-54,-54,-64,,,,
1772705246.521221095,176,0,4,fa:e9:a1:d5:c6:ea,ff:ff:ff:ff:ff:ff,fa:e9:a1:d5:c6:ea,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-53,-53,-61,,,,
1772705249.616927210,321,0,8,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,,-85,-85,-87,,,,
1772705253.315612502,125,0,4,5e:9c:81:3a:e9:97,ff:ff:ff:ff:ff:ff,5e:9c:81:3a:e9:97,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-75,-81,-75,,,,
1772705262.566525987,176,0,4,ba:f2:26:7c:0f:21,ff:ff:ff:ff:ff:ff,ba:f2:26:7c:0f:21,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-56,-56,-62,,,,
1772705262.570432139,70,1,13,,68:02:b8:42:67:82,,,,,-57,-57,-64,,,,
1772705266.403190881,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-68,-70,-68,,,,
1772705268.349036176,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-68,-70,-68,,,,
1772705270.397352240,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-68,-70,-68,,,,
1772705282.051272414,321,0,8,f0:a7:31:46:94:af,ff:ff:ff:ff:ff:ff,f0:a7:31:46:94:af,ff:ff:ff:ff:ff:ff,f0:a7:31:46:94:af,,-86,-89,-86,,,,
1772705284.426130721,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-70,-71,-70,,,,
1772705287.395684771,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-69,-71,-69,,,,
1772705288.092836208,321,0,8,f0:a7:31:46:94:af,ff:ff:ff:ff:ff:ff,f0:a7:31:46:94:af,ff:ff:ff:ff:ff:ff,f0:a7:31:46:94:af,,-86,-89,-86,,,,
1772705291.184907560,330,0,8,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-70,-71,-70,,,,
1772705294.254747720,330,0,8,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-73,-74,-73,,,,
1772705294.357571794,330,0,8,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-72,-73,-72,,,,
1772705294.458378886,330,0,8,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-72,-73,-72,,,,
1772705294.461435476,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-70,-70,-72,,,,
1772705294.564897915,330,0,8,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-72,-73,-72,,,,
1772705294.769709168,330,0,8,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-72,-73,-72,,,,
1772705294.872250195,330,0,8,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-72,-74,-72,,,,
1772705295.073657350,330,0,8,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-73,-75,-73,,,,
